key	display_model	impact	launch_fx	trail_fx	stationary_fx	airborne_anim	landing_anim	tip_offset	trail_spin	launch_camera_shake	impact_bounce	impact_penetrate	impact_blood	impact_bounce_blood	impact_penetrate_blood	mirroring_start	mirroring_trail	scale
nanu_ksl_little_grom_cannon_ball_magic	projectiles/ksl_little_grom_projectile_01.wsmodel	wh2_main_abilities_soul_rain_impact		wh2_dlc10_bone_giant_trail				0.0000	true	wh_main_unit_launch_medium	wh2_main_abilities_soul_rain_impact	wh2_main_abilities_soul_rain_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_large	1.0000
nanu_lzd_bastiladon_solar_engine_lightning		nanu_particle_effect_explosion_lightning		wh3_main_weapon_tower_ksl_lightning_trail				0.0000	false		wh3_main_tower_ksl_lightning	wh3_main_tower_ksl_lightning				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_lzd_blowpipe_blowpipe_arcane_fire	projectiles\wh_lzd_blowpipe_dart_01.rigid_model_v2	nanu_particle_effect_explosion_arcane_fire_tiny_lingering		nanu_particle_effect_arrow_arcane_fire_trail				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_lzd_blowpipe_blowpipe_flaming	projectiles\wh_lzd_blowpipe_dart_01.rigid_model_v2	wh2_dlc13_weapon_fire_arrow		wh2_dlc13_weapon_fire_arrow_trail				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_lzd_blowpipe_blowpipe_lightning	projectiles\wh_lzd_blowpipe_dart_01.rigid_model_v2	nanu_particle_effect_explosion_lightning_tiny		wh3_main_ksl_ice_guard_arrow_trail				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_lzd_blowpipe_blowpipe_magic	projectiles\wh_lzd_blowpipe_dart_01.rigid_model_v2	wh_dlc05_impact_wef_arrow_swiftshiver		wh3_main_ksl_ice_guard_arrow_trail				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_lzd_fireleech_bolas_terradon_lightning	projectiles\wh2_lzd_fireleech_bolas.wsmodel	nanu_particle_effect_explosion_lightning		nanu_particle_effect_static_electricity_small_infinite				0.0000	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_lzd_javelin_arcane_fire	projectiles\wh_lzd_skink_javelin_1h_01_projectile.rigid_model_v2	nanu_particle_effect_explosion_arcane_fire_tiny_lingering		nanu_particle_effect_arrow_arcane_fire_trail				0.0000	false		wh_main_fire_fireball_impact	wh_main_fire_fireball_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_lzd_javelin_lightning	projectiles\wh_lzd_skink_javelin_1h_01_projectile.rigid_model_v2	nanu_particle_effect_explosion_lightning_tiny		nanu_particle_effect_lightning_trail_tiny				0.0000	false		wh_main_fire_fireball_impact	wh_main_fire_fireball_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_lzd_javelin_magic	projectiles\wh_lzd_skink_javelin_1h_01_projectile.rigid_model_v2	wh_dlc05_impact_wef_arrow_swiftshiver		nanu_particle_effect_arrow_magic_trail_blue				0.0000	false		wh_main_fire_fireball_impact	wh_main_fire_fireball_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_lzd_razordon_spike_flaming	projectiles/lzd_razordon_projectile.wsmodel	wh2_dlc13_weapon_fire_arrow		wh2_dlc13_weapon_fire_arrow_trail				0.0000	false		wh_main_impact_small	wh_main_impact_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_lzd_razordon_spike_lightning	projectiles/lzd_razordon_projectile.wsmodel	nanu_particle_effect_explosion_lightning_small		nanu_particle_effect_lightning_trail_tiny				0.0000	false		wh_main_impact_small	wh_main_impact_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_lzd_razordon_spike_magic	projectiles/lzd_razordon_projectile.wsmodel	wh_dlc05_impact_wef_arrow_swiftshiver		nanu_particle_effect_arrow_magic_trail_blue				0.0000	false		wh_main_impact_small	wh_main_impact_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_lzd_razordon_spike_poison	projectiles/lzd_razordon_projectile.wsmodel	wh_dlc07_weapon_pox_arrow		wh_dlc07_weapon_trail_arrow_poison_small				0.0000	false		wh_main_impact_small	wh_main_impact_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_lzd_salamander_lightning		nanu_particle_effect_explosion_lightning_small		nanu_particle_effect_lightning_trail_medium				0.0000	false							wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_lzd_salamander_lightning_large		nanu_particle_effect_explosion_lightning		wh3_main_weapon_tower_ksl_lightning_trail				0.0000	false							wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_lzd_stegadon_bolt_arcane_fire	projectiles\wh_lzd_stegadon_bow_bolt_projectile.wsmodel	nanu_particle_effect_explosion_arcane_fire_small_lingering		nanu_particle_effect_arrow_arcane_fire_trail				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_lzd_stegadon_bolt_flaming	projectiles\wh_lzd_stegadon_bow_bolt_projectile.wsmodel	nanu_particle_effect_explosion_fire_small_lingering		wh2_dlc13_weapon_fire_arrow_trail				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_lzd_stegadon_bolt_lightning	projectiles\wh_lzd_stegadon_bow_bolt_projectile.wsmodel	nanu_particle_effect_explosion_lightning_small		nanu_particle_effect_lightning_trail_tiny				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_lzd_stegadon_bolt_magic	projectiles\wh_lzd_stegadon_bow_bolt_projectile.wsmodel	wh_dlc05_impact_wef_arrow_swiftshiver		nanu_particle_effect_arrow_magic_trail_blue				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_ogr_gnoblar_scraplauncher_flaming	projectiles/ogr_gnoblar_scraplauncher_projectile_01.wsmodel	wh3_main_ogr_gnoblar_scraplauncher		wh2_main_sun_dragon_breath_trail				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_ogr_gnoblar_scraplauncher_frozen	projectiles/ogr_gnoblar_scraplauncher_projectile_01.wsmodel	wh3_main_ogr_gnoblar_scraplauncher		wh3_main_ability_ice_shard_trail				0.0000	false		wh3_main_arrow_bounce	wh3_main_spell_tempest_hailstorm				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_ogr_gnoblar_scraplauncher_lightning	projectiles/ogr_gnoblar_scraplauncher_projectile_01.wsmodel	wh3_main_ogr_gnoblar_scraplauncher		nanu_particle_effect_lightning_trail_medium				0.0000	false		nanu_particle_effect_explosion_lightning_small	nanu_particle_effect_explosion_lightning_small				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_ogr_gnoblar_scraplauncher_magic	projectiles/ogr_gnoblar_scraplauncher_projectile_01.wsmodel	wh3_main_ogr_gnoblar_scraplauncher		wh2_dlc10_bone_giant_trail				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_ogr_gnoblar_scraplauncher_poison	projectiles/ogr_gnoblar_scraplauncher_projectile_01.wsmodel	wh3_main_nur_soulgrinder_bombard		wh3_main_nur_soulgrinder_projectile_trail				0.0000	false		wh3_main_nur_soulgrinder_bombard	wh3_main_nur_soulgrinder_bombard				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_ogr_harpoon_launcher_bolt_flaming	projectiles/ogr_hunter_crossbow_2h_01_projectile.wsmodel	wh3_dlc23_chd_blunderbuss		wh3_dlc23_blunderbuss_projectile_trail				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_ogr_harpoon_launcher_bolt_frozen	projectiles/ogr_hunter_crossbow_2h_01_projectile.wsmodel	nanu_particle_effect_explosion_ice_small_lingering		wh3_main_ksl_ice_guard_arrow_trail				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_ogr_harpoon_launcher_bolt_lightning	projectiles/ogr_hunter_crossbow_2h_01_projectile.wsmodel	nanu_particle_effect_explosion_lightning_small		nanu_particle_effect_lightning_trail_tiny				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_ogr_harpoon_launcher_bolt_magic	projectiles/ogr_hunter_crossbow_2h_01_projectile.wsmodel	wh3_main_impact_ksl_bow_ice_guard		wh3_main_ksl_ice_guard_arrow_trail				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_ogr_harpoon_launcher_bolt_poison	projectiles/ogr_hunter_crossbow_2h_01_projectile.wsmodel	wh_dlc07_weapon_pox_arrow		wh3_dlc20_marauder_trail_axe_nurgle				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_ogr_ironblaster_cannon_ball_magic	projectiles\wh_emp_cannon_ball.rigid_model_v2	wh2_main_abilities_soul_rain_impact	wh_main_weapon_muzzle_flash_large	wh2_dlc10_bone_giant_trail				0.0000	false	wh_main_unit_launch_medium	wh2_main_abilities_soul_rain_impact	wh2_main_abilities_soul_rain_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_ogr_ironblaster_cannon_ball_poison	projectiles\wh_emp_cannon_ball.rigid_model_v2	wh_dlc08_copious_vomit_impact	wh_main_weapon_muzzle_flash_large	wh3_main_entity_kugath_nurgling_trail				0.0000	false	wh_main_unit_launch_medium	wh_dlc08_copious_vomit_impact	wh_dlc08_copious_vomit_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_ogr_leadbelcher_cannon_ball_flaming	projectiles\wh_emp_cannon_ball.rigid_model_v2	wh_main_spell_fire_piercing_bolts_of_burning	wh_main_weapon_muzzle_flash_medium	wh2_dlc13_ability_fire_arrow_trail				0.0000	true	wh_main_unit_launch_medium	wh_main_spell_fire_piercing_bolts_of_burning	wh_main_spell_fire_piercing_bolts_of_burning				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_ogr_leadbelcher_cannon_ball_frozen	projectiles\wh_emp_cannon_ball.rigid_model_v2	nanu_particle_effect_explosion_ice_small_lingering	wh_main_weapon_muzzle_flash_medium	wh3_main_ability_ice_shard_trail				0.0000	true	wh_main_unit_launch_medium	wh3_main_arrow_bounce	wh3_main_spell_tempest_hailstorm				wh3_main_yin_missile_mirror_impact_large	wh3_main_spell_yin_missile_mirror_trail_large	1.0000
nanu_ogr_leadbelcher_cannon_ball_lightning	projectiles\wh_emp_cannon_ball.rigid_model_v2	nanu_particle_effect_explosion_lightning_small	wh_main_weapon_muzzle_flash_medium	nanu_particle_effect_lightning_trail_medium				0.0000	true	wh_main_unit_launch_medium	nanu_particle_effect_explosion_lightning_small	nanu_particle_effect_explosion_lightning_small				wh3_main_yin_missile_mirror_impact_large	wh3_main_spell_yin_missile_mirror_trail_large	1.0000
nanu_ogr_leadbelcher_cannon_ball_magic	projectiles\wh_emp_cannon_ball.rigid_model_v2	wh2_main_abilities_soul_rain_impact	wh_main_weapon_muzzle_flash_medium	wh2_dlc10_bone_giant_trail				0.0000	true	wh_main_unit_launch_medium	wh2_main_abilities_soul_rain_impact	wh2_main_abilities_soul_rain_impact				wh3_main_yin_missile_mirror_impact_large	wh3_main_spell_yin_missile_mirror_trail_large	1.0000
nanu_scourgerunner_harpoon_arcane_fire	projectiles/def_harpoon_gun_2h_01_projectile.wsmodel	wh_main_impact_medium		nanu_particle_effect_arrow_arcane_fire_trail_purple				-0.0200	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_scourgerunner_harpoon_flaming	projectiles/def_harpoon_gun_2h_01_projectile.wsmodel	wh3_dlc23_chd_blunderbuss		wh_dlc07_weapon_trail_arrow_burning_small				-0.0200	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_scourgerunner_harpoon_frozen	projectiles/def_harpoon_gun_2h_01_projectile.wsmodel	wh3_main_impact_ksl_bow_ice_guard		wh3_main_ksl_ice_guard_arrow_trail				-0.0200	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_scourgerunner_harpoon_lightning	projectiles/def_harpoon_gun_2h_01_projectile.wsmodel	nanu_particle_effect_explosion_lightning_small		nanu_particle_effect_lightning_trail_tiny				-0.0200	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_scourgerunner_harpoon_magic	projectiles/def_harpoon_gun_2h_01_projectile.wsmodel	arrow		wh3_dlc20_marauder_trail_javelin_slaanesh				-0.0200	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_skv_plagueclaw_lightning	projectiles\skv_plagueclaw_ball.rigid_model_v2	wh2_main_skv_plagueclaw		wh2_main_machine_warp_lightning_cannon_trail				0.0000	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_skv_poison_wind_globe_arcane_fire	projectiles/skv_poison_globe.wsmodel	wh2_dlc12_skv_warp_jezzails_impact		nanu_particle_effect_arrow_arcane_fire_trail_green				0.0000	false	wh_main_unit_launch_light	wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_skv_poison_wind_globe_lightning	projectiles/skv_poison_globe.wsmodel	wh2_dlc12_skv_warp_jezzails_impact		nanu_particle_effect_warp_lightning_trail_small				0.0000	false	wh_main_unit_launch_light	wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_skv_poison_wind_mortar_globe_lightning	projectiles/skv_poisoned_wind_mortar_globe_1h_01.wsmodel	wh2_dlc14_poisoned_wind_mortar	wh2_dlc14_poisoned_wind_mortar_muzzle	nanu_particle_effect_warp_lightning_trail_medium				0.0000	false							wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_skv_sling_bullet_arcane_fire	projectiles\wh_skv_night_runners_sling_bullet_01.rigid_model_v2	wh2_dlc12_skv_warp_jezzails_impact		nanu_particle_effect_arrow_arcane_fire_trail_green				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_skv_sling_bullet_flaming	projectiles\wh_skv_night_runners_sling_bullet_01.rigid_model_v2	wh2_dlc13_weapon_fire_arrow		wh2_dlc13_weapon_fire_arrow_trail				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_skv_sling_bullet_lightning	projectiles\wh_skv_night_runners_sling_bullet_01.rigid_model_v2	nanu_particle_effect_explosion_warp_lightning_tiny		wh2_dlc12_machine_rattling_gun_trail				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_skv_sling_bullet_magic	projectiles\wh_skv_night_runners_sling_bullet_01.rigid_model_v2	wh2_dlc12_skv_warp_jezzails_impact		wh2_dlc12_machine_warp_lightning_rifle_trail				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_skv_throwing_star_arcane_fire	VariantMeshes/wh_variantmodels/hu17/skv/skv_props/skv_assasin_throwing_star_1h_01.wsmodel	wh2_dlc12_skv_warp_jezzails_impact		nanu_particle_effect_arrow_arcane_fire_trail_green				0.0000	false		wh3_main_arrow_bounce	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_skv_throwing_star_flaming	VariantMeshes/wh_variantmodels/hu17/skv/skv_props/skv_assasin_throwing_star_1h_01.wsmodel	wh2_dlc13_weapon_fire_arrow		wh3_dlc23_blunderbuss_projectile_trail				0.0000	false		wh3_main_arrow_bounce	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_skv_throwing_star_lightning	VariantMeshes/wh_variantmodels/hu17/skv/skv_props/skv_assasin_throwing_star_1h_01.wsmodel	nanu_particle_effect_explosion_warp_lightning_tiny		wh2_dlc12_machine_rattling_gun_trail				0.0000	false		wh3_main_arrow_bounce	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_skv_throwing_star_magic	VariantMeshes/wh_variantmodels/hu17/skv/skv_props/skv_assasin_throwing_star_1h_01.wsmodel	wh2_dlc12_skv_warp_jezzails_impact		wh2_dlc12_machine_warp_lightning_rifle_trail				0.0000	false		wh3_main_arrow_bounce	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_skv_warp_jezzails_bullet_arcane_fire	projectiles\wh_dwf_rifle_bullet.rigid_model_v2	wh2_dlc12_skv_warp_jezzails_impact		nanu_particle_effect_arrow_arcane_fire_trail_green				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_skv_warp_jezzails_bullet_flaming	projectiles\wh_dwf_rifle_bullet.rigid_model_v2	wh_dlc07_weapon_burning_arrow		wh_dlc07_weapon_trail_arrow_burning_small				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_skv_warp_lightning_multi		wh2_dlc12_skv_warp_jezzails_impact	wh2_main_machine_warp_lightning_cannon_launch	nanu_particle_effect_warp_lightning_trail_medium				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_tze_horror_blue_fire_bolt_lightning		nanu_particle_effect_explosion_lightning_small		nanu_particle_effect_lightning_trail_small				0.0000	false			wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_tze_soul_grinder_bolt_lightning		nanu_particle_effect_explosion_lightning		nanu_particle_effect_lightning_trail_medium				0.0000	true	wh_main_unit_launch_light	nanu_particle_effect_explosion_lightning	nanu_particle_effect_explosion_lightning				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_ushabti_arrow_flaming	projectiles/tmb_ushabti_arrow_01.rigid_model_v2	wh2_dlc13_weapon_fire_arrow		wh2_dlc13_weapon_fire_arrow_trail				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_ushabti_arrow_magic	projectiles/tmb_ushabti_arrow_01.rigid_model_v2	wh2_dlc10_sisterofavalorn_impact		wh2_dlc10_sisterofavalorn_trail				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_ushabti_arrow_poison	projectiles/tmb_ushabti_arrow_01.rigid_model_v2	wh_dlc07_weapon_pox_arrow		wh_dlc07_weapon_trail_arrow_poison_small				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
naun_cth_rocket_magic	projectiles/cth_fire_rain_rocket_battery_projectile_02.wsmodel			wh2_dlc10_bone_giant_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_impact_very_small	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
